distance_m,excess_gkg,dilution,core_depth_m
-120.51064091350412,0.027953576773768418,1037.0510346099682,1.071428571428573
-108.01064091350412,0.04703871915869229,616.2856096588417,1.071428571428573
-95.51064091350412,0.052827272809921055,548.7560529310814,1.071428571428573
-83.01064091350412,0.051005575438196615,568.3552330354942,1.071428571428573
-70.51064091350412,0.2580822177611495,111.82759717457313,13.92857142857143
-58.01064091350412,0.50803204756388,56.80884586731773,13.92857142857143
-45.51064091350412,0.671275122717951,43.185401533889575,1.071428571428573
-33.01064091350412,0.7351710658182142,39.43202754044988,1.071428571428573
-20.51064091350412,0.7363069781690683,39.37119513164426,1.071428571428573
-8.010640913504119,0.7363198572700327,39.37050648310085,1.071428571428573
4.489359086495881,0.7363113399921346,39.37096190124599,1.071428571428573
16.98935908649588,0.736312968008626,39.370874850524295,1.071428571428573
29.48935908649588,0.7363305269489118,39.369935991119185,1.071428571428573
41.98935908649588,0.7357913711242645,39.39878456306311,1.071428571428573
54.48935908649588,0.7043454726839684,41.15776538439236,1.071428571428573
66.98935908649588,0.5134707006963737,56.45752654429976,1.071428571428573
79.48935908649588,0.3383112033124007,85.1815040728828,16.07142857142857
91.98935908649588,0.20793782199918098,138.69187162304368,16.07142857142857
104.48935908649588,0.10716875495540279,270.5012830124724,5.357142857142858
116.98935908649588,0.10026003579512377,288.71352719820595,5.357142857142858
129.48935908649588,0.11057059901258981,261.7913697666833,5.357142857142858
141.98935908649588,0.1036928249121587,279.15555966336103,5.357142857142858
154.48935908649588,0.07617491932121112,379.71815733772297,5.357142857142858
166.98935908649588,0.07068131799508848,410.1407067182891,7.5
179.48935908649588,0.07800089323716008,370.55436455952787,9.642857142857142
191.98935908649588,0.08737838046607749,330.7863029092481,9.642857142857142
204.48935908649588,0.06998793747797549,412.97932858311617,9.642857142857142
216.98935908649588,0.06125748432601341,473.2366344005285,1.071428571428573
229.48935908649588,0.058069303096381475,499.21876393402334,1.071428571428573
241.98935908649588,0.07192641927611021,402.1470871358559,1.071428571428573
254.48935908649588,0.010056237692033676,2882.716837257175,1.071428571428573
